Analyzer,Size_Date,Photo_date,Week,Treatment,Temp,pH,Trt_Rep,Photo_Rep,File_name,Juvenile_No,Area,Mean,Min,Max
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,9,592,103.034,52,196
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,10,1670,99.868,41,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,11,2563,109.163,42,194
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,12,949,108.988,60,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,13,2600,100.265,51,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,14,697,86.33,40,158
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,15,1140,96.515,41,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,16,3389,76.819,17,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,17,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,2,AB3_x4_2,18,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,1,1649,112.178,44,197
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,2,3816,90.488,34,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,3,1063,81.851,46,149
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,4,3671,80.238,42,136
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,5,1584,98.036,46,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,6,5081,114.975,50,195
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,7,1015,88.616,40,178
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,8,523,112.218,71,190
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,9,603,116.849,61,192
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,10,1840,99.703,47,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,11,1789,105.042,51,210
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,12,722,69.302,36,142
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,13,2415,99.798,53,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,14,2189,83.282,38,154
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,15,2598,66.858,23,154
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,16,929,97.49,46,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,17,1266,67.756,28,123
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,18,990,71.717,41,177
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,19,2520,79.383,41,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,20,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,3,3,AB3_x4_3,21,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,1,1827,100.623,46,191
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,2,1284,103.496,51,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,3,2681,88.899,41,162
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,4,2795,92.192,41,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,5,1332,108.158,67,158
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,6,4767,104.613,47,194
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,7,3098,94.926,38,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,8,741,88.464,45,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,9,583,75.923,42,154
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,10,2052,109,41,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,11,3253,106.499,41,178
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,12,1228,105.266,46,172
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,13,1282,109.271,61,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,14,2762,102.109,40,187
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,15,3290,93.775,32,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,16,1592,78.907,38,169
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,17,1697,85.855,38,158
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,18,534,86.144,39,157
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,19,1625,93.893,36,184
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,20,897,86.076,49,147
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,21,739,55.185,28,150
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,22,603,75.333,38,174
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,1,AB4_x4_1,23,1398,85.603,38,147
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,1,677,110.891,55,197
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,2,1010,109.714,57,159
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,3,994,108.834,52,187
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,4,1290,97.968,33,178
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,5,1035,73.844,39,174
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,6,1269,108.036,46,184
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,7,3546,105.42,42,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,8,2990,118.176,54,207
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,9,4485,116.675,48,188
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,10,1012,98.258,43,172
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,11,612,99.072,43,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,12,963,108.615,67,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,13,1442,106.63,43,193
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,14,742,69.577,33,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,15,833,100.771,51,181
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,16,4249,106.004,37,185
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,17,3533,107.942,44,195
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,18,672,94.817,57,185
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,19,1902,84.466,39,175
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,20,3758,104.913,35,205
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,21,1767,100.011,42,188
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,22,652,102.888,45,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,23,1913,97.29,39,188
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,2,AB4_x4_2,24,2463,109.155,39,191
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,1,1566,109.22,45,196
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,2,1381,109.069,67,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,3,615,104.702,66,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,4,956,96.457,49,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,5,909,108.517,63,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,6,3021,94.833,32,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,7,2612,86.99,38,169
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,8,1669,86.126,42,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,9,657,71.782,42,163
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,10,1625,97.415,49,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,11,2370,90.703,45,169
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,12,1937,108.588,49,198
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,13,3140,80.205,33,171
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,14,1101,79.466,38,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,15,1184,80.338,37,181
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,16,2069,94.884,35,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,17,2091,93.591,47,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,4,3,AB4_x4_3,18,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,1,536,101.569,54,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,2,935,93.717,52,172
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,3,4973,97.66,44,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,4,944,72.103,37,156
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,5,1010,78.46,37,181
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,6,613,108.315,54,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,7,538,94.864,52,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,8,1016,77.558,42,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,9,876,76.516,36,194
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,10,523,97.207,51,175
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,11,498,108.934,62,204
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,12,4673,101.181,48,193
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,13,670,99.581,52,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,14,1262,77.722,40,171
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,15,5876,92.367,34,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,16,1990,102.519,62,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,17,3933,89.368,34,185
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,18,8729,86.948,35,191
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,1,AB5_x4_1,19,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,1,1265,77.924,39,161
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,2,1616,104.368,55,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,3,1825,88.385,35,146
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,4,1226,106.772,58,172
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,5,806,102.063,48,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,6,674,71.231,39,155
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,7,2300,99.905,50,156
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,8,1573,92.937,34,151
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,9,966,91.491,36,149
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,10,3404,99.044,52,157
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,11,2922,97.801,44,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,12,645,108.434,67,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,13,1620,75.175,32,171
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,14,2997,104.328,38,195
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,15,1982,110.177,59,181
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,16,1398,109.011,41,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,17,1184,98.345,41,174
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,18,728,106.308,59,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,19,845,92.11,54,149
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,20,2447,107.162,48,157
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,21,1292,101.93,45,169
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,22,746,95.626,57,164
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,23,2023,102.668,49,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,24,518,92.16,47,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,25,2384,82.077,38,166
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,2,AB5_x4_2,26,993,115.976,73,177
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,1,394,101.967,60,153
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,2,813,91.689,50,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,3,2684,96.874,34,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,4,748,81.151,42,150
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,5,877,86.295,37,166
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,6,2582,95.107,45,187
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,7,3522,82.996,33,164
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,8,3772,96.345,43,172
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,9,1613,105.823,66,169
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,10,1606,103.333,52,181
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,11,1500,66.564,34,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,12,2669,77.583,34,195
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,13,923,73.432,35,190
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,14,2048,96.095,39,175
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,15,4466,89.018,34,154
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,16,1533,58.535,30,164
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,17,5340,79.192,27,157
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,18,575,82.233,32,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,19,2641,90.807,31,166
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,20,2185,61.763,18,150
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,21,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,5,3,AB5_x4_3,22,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,1,1909,118.661,46,178
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,2,3368,109.615,54,178
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,3,1211,93.251,45,157
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,4,1335,102.758,54,166
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,5,648,96.063,59,171
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,6,855,97.323,54,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,7,4286,102.939,39,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,8,2435,88.46,43,168
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,9,1397,105.032,51,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,10,1834,83.683,44,192
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,11,3483,100.648,41,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,12,3137,82.802,33,156
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,1,AB6_x4_1,13,2399,105.613,41,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,1,1039,121.168,59,204
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,2,1681,95.876,53,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,3,1690,110.73,50,198
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,4,3576,114.026,49,193
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,5,3315,109.457,46,192
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,6,1029,66.481,30,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,7,1765,111.367,42,191
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,8,531,108.22,59,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,9,5897,99.981,37,171
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,10,1042,107.187,53,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,11,1170,84.62,38,145
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,12,1026,85.168,28,161
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,13,3124,106.324,33,195
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,14,4639,95.439,43,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,15,4811,101.094,38,172
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,16,2318,70.472,38,152
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,17,2241,102.9,46,175
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,18,2657,106.44,51,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,19,924,92.44,40,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,20,5399,97.535,42,194
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,21,2500,100.823,38,188
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,22,1867,101.743,57,193
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,23,1961,110.871,54,194
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,24,3583,106.376,51,187
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,25,3090,110.735,49,193
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,26,6216,108.77,35,183
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,27,5970,108.641,40,189
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,28,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,2,AB6_x4_2,29,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,1,2221,111.061,42,177
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,2,1672,91.583,30,198
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,3,2425,113.925,59,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,4,10025,91.371,42,179
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,5,6492,102.124,39,166
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,6,5309,94.928,34,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,7,671,91.541,44,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,8,1771,96.606,44,161
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,9,1768,73.682,37,138
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,10,3930,95.927,40,184
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,11,1048,66.367,30,137
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,12,3919,95.21,43,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,13,5047,99.3,43,175
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,14,1269,92.836,42,173
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,15,3307,80.85,31,175
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,16,2856,93.188,41,191
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,17,963,91.65,39,180
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,18,2830,97.81,48,204
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,19,3293,85.674,27,147
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,20,4189,92.029,38,173
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,21,3192,74.459,31,154
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,22,455,75.716,40,162
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,23,668,96.115,47,194
ARK,4/9/20,10/24/17,Week4,AB,cold,high,6,3,AB6_x4_3,24,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,1,864,91.153,42,155
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,2,1610,83.284,35,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,3,1069,111.253,52,196
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,4,3540,100.345,48,197
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,5,675,97.929,57,188
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,6,2928,109.118,48,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,7,691,105.216,49,187
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,8,1515,117.158,63,196
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,9,3390,103.346,51,160
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,10,1201,88.948,43,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,11,608,96.212,57,187
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,12,625,97.398,56,170
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,13,582,102.692,45,182
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,14,4085,95.202,40,185
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,15,3779,105.751,50,177
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,16,680,105.512,52,190
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,17,604,79.19,48,171
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,18,3538,99.734,43,190
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,19,1096,92.259,51,197
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,20,832,104.165,53,211
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,21,1202,94.988,45,190
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,22,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,1,AB7_x4_1,23,NA,NA,NA,NA
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,2,AB7_x4_2,1,2735,113.845,51,174
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,2,AB7_x4_2,2,3222,113.556,45,184
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,2,AB7_x4_2,3,1411,111.339,45,181
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,2,AB7_x4_2,4,1664,99.061,42,176
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,2,AB7_x4_2,5,476,105.025,57,186
ARK,4/9/20,10/24/17,Week4,AB,cold,high,7,2,AB7_x4_2,6,617,118.817,65,180
